Training Log - Start time: 2025-10-12 13:14:47
Epoch 75/10000 - Train: loss: 0.12895344, RRMSE: 0.35819367, MAE: 0.34003341 - Val: loss: 0.13987811, RRMSE: 0.38038158, MAE: 0.34580401
Epoch 76/10000 - Train: loss: 0.12320361, RRMSE: 0.34998584, MAE: 0.32509121 - Val: loss: 0.13919717, RRMSE: 0.37945458, MAE: 0.33676022
Epoch 77/10000 - Train: loss: 0.12053893, RRMSE: 0.34610757, MAE: 0.32146469 - Val: loss: 0.13021295, RRMSE: 0.36700475, MAE: 0.33450177
Epoch 78/10000 - Train: loss: 0.12244454, RRMSE: 0.34917831, MAE: 0.32715407 - Val: loss: 0.13638811, RRMSE: 0.37560627, MAE: 0.34798759
Epoch 79/10000 - Train: loss: 0.11882765, RRMSE: 0.34383759, MAE: 0.32388189 - Val: loss: 0.16163747, RRMSE: 0.40889859, MAE: 0.40529525
Epoch 80/10000 - Train: loss: 0.12785237, RRMSE: 0.35616514, MAE: 0.34594700 - Val: loss: 0.15162116, RRMSE: 0.39602676, MAE: 0.39431572
Epoch 81/10000 - Train: loss: 0.12363309, RRMSE: 0.35061455, MAE: 0.33731863 - Val: loss: 0.13421233, RRMSE: 0.37259826, MAE: 0.32744896
Epoch 82/10000 - Train: loss: 0.13358280, RRMSE: 0.36373734, MAE: 0.34665647 - Val: loss: 0.14160073, RRMSE: 0.38271666, MAE: 0.35114384
Epoch 83/10000 - Train: loss: 0.12971853, RRMSE: 0.35943329, MAE: 0.33822981 - Val: loss: 0.14165717, RRMSE: 0.38279292, MAE: 0.34809396
Epoch 84/10000 - Train: loss: 0.11935880, RRMSE: 0.34471288, MAE: 0.31547064 - Val: loss: 0.13537113, RRMSE: 0.37420332, MAE: 0.32363483
Epoch 85/10000 - Train: loss: 0.11561415, RRMSE: 0.33917904, MAE: 0.31117007 - Val: loss: 0.14230785, RRMSE: 0.38367108, MAE: 0.36079618
Epoch 86/10000 - Train: loss: 0.12166557, RRMSE: 0.34797803, MAE: 0.33035296 - Val: loss: 0.14697225, RRMSE: 0.38990811, MAE: 0.34111002
Epoch 87/10000 - Train: loss: 0.11661751, RRMSE: 0.34070665, MAE: 0.31580696 - Val: loss: 0.13989356, RRMSE: 0.38040259, MAE: 0.34055105
Epoch 88/10000 - Train: loss: 0.15670738, RRMSE: 0.38940436, MAE: 0.36376047 - Val: loss: 0.17701580, RRMSE: 0.42790818, MAE: 0.41457453
Epoch 89/10000 - Train: loss: 0.15717936, RRMSE: 0.39551640, MAE: 0.39274278 - Val: loss: 0.16863127, RRMSE: 0.41765112, MAE: 0.36929190
Epoch 90/10000 - Train: loss: 0.13850582, RRMSE: 0.37127069, MAE: 0.34912938 - Val: loss: 0.16554129, RRMSE: 0.41380697, MAE: 0.37109169
Epoch 91/10000 - Train: loss: 0.12539996, RRMSE: 0.35319859, MAE: 0.33247009 - Val: loss: 0.16132128, RRMSE: 0.40849847, MAE: 0.35923624
Epoch 92/10000 - Train: loss: 0.11991493, RRMSE: 0.34542239, MAE: 0.32265186 - Val: loss: 0.15636151, RRMSE: 0.40216988, MAE: 0.34889609
